id,name,region,level,type,lat,lon,relations
JUN-HII-001,Hospital II Junín #1,Junín,II-1,Hospital,-10.68156,-75.575648,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 220.043, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 221.768, ""level_gap"": 1}]"
JUN-HII-002,Hospital II Junín #2,Junín,II-2,Hospital,-10.893829,-76.178175,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 159.402, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 160.569, ""level_gap"": 1}]"
JUN-HII-003,Hospital II Junín #3,Junín,II-1,Hospital,-11.479312,-76.47088,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 88.38, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 89.95, ""level_gap"": 1}]"
JUN-HII-004,Hospital II Junín #4,Junín,II-2,Hospital,-11.747336,-75.262213,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 193.858, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 196.908, ""level_gap"": 1}]"
JUN-HII-005,Hospital II Junín #5,Junín,II-1,Hospital,-10.642,-75.578916,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 222.911, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 224.592, ""level_gap"": 1}]"
JUN-HII-006,Hospital II Junín #6,Junín,II-2,Hospital,-11.679788,-75.582689,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 161.604, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 164.52, ""level_gap"": 1}]"
JUN-HII-007,Hospital II Junín #7,Junín,II-1,Hospital,-10.993353,-76.027073,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 160.925, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 162.474, ""level_gap"": 1}]"
JUN-HII-008,Hospital II Junín #8,Junín,II-2,Hospital,-11.622856,-75.517013,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 170.258, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 173.131, ""level_gap"": 1}]"
JUN-HII-009,Hospital II Junín #9,Junín,II-1,Hospital,-10.975637,-76.322976,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 143.132, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 144.129, ""level_gap"": 1}]"
JUN-HII-010,Hospital II Junín #10,Junín,II-2,Hospital,-11.36599,-76.376921,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 104.602, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 106.142, ""level_gap"": 1}]"
JUN-HII-011,Hospital II Junín #11,Junín,II-1,Hospital,-11.347865,-75.293242,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 203.782, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 206.446, ""level_gap"": 1}]"
JUN-HII-012,Hospital II Junín #12,Junín,II-2,Hospital,-11.729006,-75.56904,"[{""target_id"": ""PER-HNAL"", ""weight_km"": 161.647, ""level_gap"": 1}, {""target_id"": ""PER-INMP"", ""weight_km"": 164.62, ""level_gap"": 1}]"
JUN-I-001,Puesto de Salud Junín #1,Junín,I-4,Puesto de Salud,-10.585532,-75.505372,"[{""target_id"": ""JUN-HII-005"", ""weight_km"": 10.2, ""level_gap"": 1}, {""target_id"": ""JUN-HII-001"", ""weight_km"": 13.153, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 72.826, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 227.593, ""level_gap"": 1}]"
JUN-I-002,Puesto de Salud Junín #2,Junín,I-2,Puesto de Salud,-10.668072,-75.777103,"[{""target_id"": ""JUN-HII-005"", ""weight_km"": 21.851, ""level_gap"": 1}, {""target_id"": ""JUN-HII-001"", ""weight_km"": 22.064, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 45.316, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 228.646, ""level_gap"": 1}]"
JUN-I-003,Puesto de Salud Junín #3,Junín,I-2,Puesto de Salud,-11.816252,-75.95648,"[{""target_id"": ""JUN-HII-012"", ""weight_km"": 43.277, ""level_gap"": 1}, {""target_id"": ""JUN-HII-006"", ""weight_km"": 43.43, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 52.458, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 121.636, ""level_gap"": 1}]"
JUN-I-004,Centro de Salud Junín #4,Junín,I-4,Centro de Salud,-11.203482,-76.803389,"[{""target_id"": ""JUN-HII-003"", ""weight_km"": 47.485, ""level_gap"": 1}, {""target_id"": ""JUN-HII-010"", ""weight_km"": 49.892, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 58.223, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 225.106, ""level_gap"": 1}]"
JUN-I-005,Puesto de Salud Junín #5,Junín,I-4,Puesto de Salud,-10.859854,-75.399906,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 27.597, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 31.133, ""level_gap"": 1}, {""target_id"": ""JUN-HII-011"", ""weight_km"": 55.498, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 195.159, ""level_gap"": 1}]"
JUN-I-006,Puesto de Salud Junín #6,Junín,I-2,Puesto de Salud,-11.62148,-76.887662,"[{""target_id"": ""JUN-HII-003"", ""weight_km"": 48.079, ""level_gap"": 1}, {""target_id"": ""JUN-HII-010"", ""weight_km"": 62.485, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 94.597, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 195.438, ""level_gap"": 1}]"
JUN-I-007,Puesto de Salud Junín #7,Junín,I-2,Puesto de Salud,-10.792947,-75.129842,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 50.254, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 51.855, ""level_gap"": 1}, {""target_id"": ""JUN-HII-011"", ""weight_km"": 64.229, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 197.403, ""level_gap"": 1}]"
JUN-I-008,Puesto de Salud Junín #8,Junín,I-2,Puesto de Salud,-11.172848,-76.005329,"[{""target_id"": ""JUN-HII-007"", ""weight_km"": 20.099, ""level_gap"": 1}, {""target_id"": ""JUN-HII-002"", ""weight_km"": 36.31, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 41.017, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 191.997, ""level_gap"": 1}]"
JUN-I-009,Puesto de Salud Junín #9,Junín,I-4,Puesto de Salud,-11.030423,-75.167028,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 37.888, ""level_gap"": 1}, {""target_id"": ""JUN-HII-001"", ""weight_km"": 59.127, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 62.361, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 171.638, ""level_gap"": 1}]"
JUN-I-010,Centro de Salud Junín #10,Junín,I-2,Centro de Salud,-11.05079,-76.603988,"[{""target_id"": ""JUN-HII-009"", ""weight_km"": 31.79, ""level_gap"": 1}, {""target_id"": ""JUN-HII-010"", ""weight_km"": 42.916, ""level_gap"": 1}, {""target_id"": ""JUN-HII-002"", ""weight_km"": 49.651, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 228.107, ""level_gap"": 1}]"
JUN-I-011,Centro de Salud Junín #11,Junín,I-4,Centro de Salud,-11.162358,-76.692138,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 41.163, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 42.709, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 45.321, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 222.202, ""level_gap"": 1}]"
JUN-I-012,Centro de Salud Junín #12,Junín,I-4,Centro de Salud,-11.173592,-75.105993,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 28.152, ""level_gap"": 1}, {""target_id"": ""JUN-HII-004"", ""weight_km"": 66.03, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 67.103, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 155.031, ""level_gap"": 1}]"
JUN-I-013,Puesto de Salud Junín #13,Junín,I-3,Puesto de Salud,-10.980895,-76.249889,"[{""target_id"": ""JUN-HII-009"", ""weight_km"": 8.0, ""level_gap"": 1}, {""target_id"": ""JUN-HII-002"", ""weight_km"": 12.451, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 24.361, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 219.869, ""level_gap"": 1}]"
JUN-I-014,Centro de Salud Junín #14,Junín,I-3,Centro de Salud,-10.611422,-75.548605,"[{""target_id"": ""JUN-HII-005"", ""weight_km"": 4.747, ""level_gap"": 1}, {""target_id"": ""JUN-HII-001"", ""weight_km"": 8.34, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 67.341, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 226.119, ""level_gap"": 1}]"
JUN-I-015,Centro de Salud Junín #15,Junín,I-3,Centro de Salud,-11.33927,-76.344346,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 4.63, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 20.802, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 40.501, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 186.687, ""level_gap"": 1}]"
JUN-I-016,Puesto de Salud Junín #16,Junín,I-2,Puesto de Salud,-11.328973,-75.298838,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 2.188, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 40.412, ""level_gap"": 1}, {""target_id"": ""JUN-HII-004"", ""weight_km"": 46.691, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 141.907, ""level_gap"": 1}]"
JUN-I-017,Centro de Salud Junín #17,Junín,I-4,Centro de Salud,-11.682367,-75.820641,"[{""target_id"": ""JUN-HII-006"", ""weight_km"": 25.913, ""level_gap"": 1}, {""target_id"": ""JUN-HII-012"", ""weight_km"": 27.881, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 33.722, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 132.496, ""level_gap"": 1}]"
JUN-I-018,Puesto de Salud Junín #18,Junín,I-2,Puesto de Salud,-11.37212,-76.302012,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 8.195, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 21.928, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 44.146, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 181.428, ""level_gap"": 1}]"
JUN-I-019,Puesto de Salud Junín #19,Junín,I-2,Puesto de Salud,-10.93306,-75.554423,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 28.061, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 32.475, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 52.031, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 192.325, ""level_gap"": 1}]"
JUN-I-020,Centro de Salud Junín #20,Junín,I-4,Centro de Salud,-11.245683,-75.497817,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 25.034, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 41.992, ""level_gap"": 1}, {""target_id"": ""JUN-HII-006"", ""weight_km"": 49.148, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 157.638, ""level_gap"": 1}]"
JUN-I-021,Centro de Salud Junín #21,Junín,I-4,Centro de Salud,-11.68352,-76.058368,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 49.51, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 50.347, ""level_gap"": 1}, {""target_id"": ""JUN-HII-006"", ""weight_km"": 51.799, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 139.242, ""level_gap"": 1}]"
JUN-I-022,Centro de Salud Junín #22,Junín,I-4,Centro de Salud,-11.149215,-76.408531,"[{""target_id"": ""JUN-HII-009"", ""weight_km"": 21.441, ""level_gap"": 1}, {""target_id"": ""JUN-HII-010"", ""weight_km"": 24.35, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 37.329, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 208.8, ""level_gap"": 1}]"
JUN-I-023,Puesto de Salud Junín #23,Junín,I-4,Puesto de Salud,-10.847329,-75.135419,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 51.502, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 53.56, ""level_gap"": 1}, {""target_id"": ""JUN-HII-011"", ""weight_km"": 58.26, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 191.447, ""level_gap"": 1}]"
JUN-I-024,Puesto de Salud Junín #24,Junín,I-2,Puesto de Salud,-11.015947,-76.262462,"[{""target_id"": ""JUN-HII-009"", ""weight_km"": 7.983, ""level_gap"": 1}, {""target_id"": ""JUN-HII-002"", ""weight_km"": 16.403, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 25.815, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 216.622, ""level_gap"": 1}]"
JUN-I-025,Centro de Salud Junín #25,Junín,I-4,Centro de Salud,-10.52189,-76.424361,"[{""target_id"": ""JUN-HII-002"", ""weight_km"": 49.335, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 51.656, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 68.058, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 274.324, ""level_gap"": 1}]"
JUN-I-026,Puesto de Salud Junín #26,Junín,I-2,Puesto de Salud,-11.629558,-75.70578,"[{""target_id"": ""JUN-HII-006"", ""weight_km"": 14.522, ""level_gap"": 1}, {""target_id"": ""JUN-HII-012"", ""weight_km"": 18.547, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 20.573, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 131.809, ""level_gap"": 1}]"
JUN-I-027,Puesto de Salud Junín #27,Junín,I-3,Puesto de Salud,-11.648656,-76.623026,"[{""target_id"": ""JUN-HII-003"", ""weight_km"": 25.086, ""level_gap"": 1}, {""target_id"": ""JUN-HII-010"", ""weight_km"": 41.316, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 81.675, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 173.775, ""level_gap"": 1}]"
JUN-I-028,Centro de Salud Junín #28,Junín,I-4,Centro de Salud,-11.251108,-76.536856,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 21.617, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 26.375, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 38.508, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 205.064, ""level_gap"": 1}]"
JUN-I-029,Centro de Salud Junín #29,Junín,I-3,Centro de Salud,-11.466874,-75.296553,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 13.238, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 29.626, ""level_gap"": 1}, {""target_id"": ""JUN-HII-004"", ""weight_km"": 31.409, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 127.106, ""level_gap"": 1}]"
JUN-I-030,Centro de Salud Junín #30,Junín,I-3,Centro de Salud,-11.842336,-75.35221,"[{""target_id"": ""JUN-HII-004"", ""weight_km"": 14.407, ""level_gap"": 1}, {""target_id"": ""JUN-HII-012"", ""weight_km"": 26.756, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 30.291, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 90.745, ""level_gap"": 1}]"
JUN-I-031,Centro de Salud Junín #31,Junín,I-3,Centro de Salud,-11.159319,-75.75172,"[{""target_id"": ""JUN-HII-007"", ""weight_km"": 35.262, ""level_gap"": 1}, {""target_id"": ""JUN-HII-011"", ""weight_km"": 54.218, ""level_gap"": 1}, {""target_id"": ""JUN-HII-002"", ""weight_km"": 55.117, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 178.27, ""level_gap"": 1}]"
JUN-I-032,Centro de Salud Junín #32,Junín,I-3,Centro de Salud,-11.661462,-75.803324,"[{""target_id"": ""JUN-HII-006"", ""weight_km"": 24.113, ""level_gap"": 1}, {""target_id"": ""JUN-HII-012"", ""weight_km"": 26.593, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 31.475, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 134.474, ""level_gap"": 1}]"
JUN-I-033,Puesto de Salud Junín #33,Junín,I-3,Puesto de Salud,-10.822676,-75.255593,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 38.323, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 40.637, ""level_gap"": 1}, {""target_id"": ""JUN-HII-011"", ""weight_km"": 58.543, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 195.934, ""level_gap"": 1}]"
JUN-I-034,Centro de Salud Junín #34,Junín,I-4,Centro de Salud,-10.675609,-75.687788,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 12.271, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 12.47, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 51.199, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 224.229, ""level_gap"": 1}]"
JUN-I-035,Puesto de Salud Junín #35,Junín,I-3,Puesto de Salud,-10.908565,-75.73523,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 30.675, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 33.226, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 34.207, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 202.338, ""level_gap"": 1}]"
JUN-I-036,Puesto de Salud Junín #36,Junín,I-2,Puesto de Salud,-11.42178,-75.759102,"[{""target_id"": ""JUN-HII-006"", ""weight_km"": 34.532, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 34.578, ""level_gap"": 1}, {""target_id"": ""JUN-HII-012"", ""weight_km"": 39.946, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 153.864, ""level_gap"": 1}]"
JUN-I-037,Centro de Salud Junín #37,Junín,I-4,Centro de Salud,-11.520645,-76.169762,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 28.381, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 33.131, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 60.662, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 160.539, ""level_gap"": 1}]"
JUN-I-038,Centro de Salud Junín #38,Junín,I-3,Centro de Salud,-11.509915,-76.127556,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 31.539, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 37.565, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 58.475, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 159.964, ""level_gap"": 1}]"
JUN-I-039,Centro de Salud Junín #39,Junín,I-4,Centro de Salud,-10.989804,-76.15318,"[{""target_id"": ""JUN-HII-002"", ""weight_km"": 11.015, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 13.771, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 18.601, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 215.799, ""level_gap"": 1}]"
JUN-I-040,Puesto de Salud Junín #40,Junín,I-2,Puesto de Salud,-10.607708,-76.299504,"[{""target_id"": ""JUN-HII-002"", ""weight_km"": 34.466, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 40.992, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 52.195, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 261.066, ""level_gap"": 1}]"
JUN-I-041,Centro de Salud Junín #41,Junín,I-2,Centro de Salud,-10.69538,-75.255254,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 35.042, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 35.862, ""level_gap"": 1}, {""target_id"": ""JUN-HII-011"", ""weight_km"": 72.671, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 209.898, ""level_gap"": 1}]"
JUN-I-042,Centro de Salud Junín #42,Junín,I-4,Centro de Salud,-11.508288,-76.497813,"[{""target_id"": ""JUN-HII-003"", ""weight_km"": 4.358, ""level_gap"": 1}, {""target_id"": ""JUN-HII-010"", ""weight_km"": 20.59, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 62.222, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 178.371, ""level_gap"": 1}]"
JUN-I-043,Puesto de Salud Junín #43,Junín,I-4,Puesto de Salud,-11.133092,-76.708043,"[{""target_id"": ""JUN-HII-010"", ""weight_km"": 44.438, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 45.524, ""level_gap"": 1}, {""target_id"": ""JUN-HII-003"", ""weight_km"": 46.377, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 225.882, ""level_gap"": 1}]"
JUN-I-044,Centro de Salud Junín #44,Junín,I-4,Centro de Salud,-11.102551,-75.598867,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 43.072, ""level_gap"": 1}, {""target_id"": ""JUN-HII-001"", ""weight_km"": 46.881, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 48.284, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 176.573, ""level_gap"": 1}]"
JUN-I-045,Puesto de Salud Junín #45,Junín,I-4,Puesto de Salud,-10.965034,-75.397826,"[{""target_id"": ""JUN-HII-001"", ""weight_km"": 37.024, ""level_gap"": 1}, {""target_id"": ""JUN-HII-005"", ""weight_km"": 41.006, ""level_gap"": 1}, {""target_id"": ""JUN-HII-011"", ""weight_km"": 44.071, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 183.791, ""level_gap"": 1}]"
JUN-I-046,Centro de Salud Junín #46,Junín,I-2,Centro de Salud,-11.285512,-75.183649,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 13.815, ""level_gap"": 1}, {""target_id"": ""JUN-HII-004"", ""weight_km"": 52.061, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 52.22, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 143.883, ""level_gap"": 1}]"
JUN-I-047,Puesto de Salud Junín #47,Junín,I-2,Puesto de Salud,-11.31051,-75.517137,"[{""target_id"": ""JUN-HII-011"", ""weight_km"": 24.762, ""level_gap"": 1}, {""target_id"": ""JUN-HII-008"", ""weight_km"": 34.731, ""level_gap"": 1}, {""target_id"": ""JUN-HII-006"", ""weight_km"": 41.679, ""level_gap"": 1}, {""target_id"": ""AYA-HII-011"", ""weight_km"": 151.812, ""level_gap"": 1}]"
JUN-I-048,Puesto de Salud Junín #48,Junín,I-3,Puesto de Salud,-10.967404,-76.435576,"[{""target_id"": ""JUN-HII-009"", ""weight_km"": 12.326, ""level_gap"": 1}, {""target_id"": ""JUN-HII-002"", ""weight_km"": 29.269, ""level_gap"": 1}, {""target_id"": ""JUN-HII-007"", ""weight_km"": 44.685, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 228.483, ""level_gap"": 1}]"
JUN-I-049,Puesto de Salud Junín #49,Junín,I-3,Puesto de Salud,-11.773895,-76.754667,"[{""target_id"": ""JUN-HII-003"", ""weight_km"": 45.036, ""level_gap"": 1}, {""target_id"": ""JUN-HII-010"", ""weight_km"": 61.242, ""level_gap"": 1}, {""target_id"": ""JUN-HII-009"", ""weight_km"": 100.465, ""level_gap"": 1}, {""target_id"": ""HUA-HII-010"", ""weight_km"": 173.233, ""level_gap"": 1}]"
